trader_id,squad_account_number,business_name,business_type,first_name,last_name,email,phone_number,location,primary_language,nin_number,bvn_number,total_revenue_monthly,total_transactions_monthly,average_monthly_revenue,ajo_savings_balance,ajo_goal_amount,ajo_consistency_score,zovu_pulse_score,max_credit_limit,shield_status,created_at,updated_at
T_100353,9914038962,Alhaji Chioma's Hub,Wholesaler,Chioma,Yusuf,chioma.yusuf46@gmail.com,04111788871,Oshodi,English,45989702505,31875483849,1309222.91,1130,1158.6,149984.08,1964000.0,0.69,5.4,0.0,Silver,2025-06-22 21:46:23.365086,2025-07-05 21:46:23.365086
T_100354,9932546513,Mama Chioma's Stall,Small Kiosk,Chioma,Suleiman,chioma.suleiman37@gmail.com,09459781798,Alaba,Hausa,07594141898,54893741655,1540233.46,1460,1054.95,221383.07,2310000.0,0.39,66.4,616100.0,Bronze,2026-01-16 21:46:23.365188,2026-01-24 21:46:23.365188
T_100355,9946994166,Mama Mary's Enterprises,Retailer,Mary,Nwosu,mary.nwosu85@gmail.com,05947703545,Alaba,Hausa,08042104877,52642104851,806213.81,931,865.97,93611.46,1209000.0,0.63,39.0,0.0,Silver,2025-12-21 21:46:23.365300,2026-01-04 21:46:23.365300
T_100356,9972178527,Brother Joshua's Retail,Online Vendor,Joshua,Uba,joshua.uba48@gmail.com,01973335562,Ketu,Igbo,74552105904,95220244753,264623.86,868,304.87,39924.94,397000.0,0.88,52.7,105800.0,Silver,2025-07-25 21:46:23.365402,2025-08-24 21:46:23.365402
T_100357,9985013214,Alhaji Tunde's Enterprises,Small Kiosk,Tunde,Ibrahim,tunde.ibrahim58@gmail.com,05544395795,Alaba,Igbo,17466739945,36934286356,404060.86,327,1235.66,35777.93,606000.0,0.32,39.7,0.0,Bronze,2025-10-30 21:46:23.365510,2025-11-28 21:46:23.365510
T_100358,9984006020,Alhaji Aisha's Wholesale,Wholesaler,Aisha,Balogun,aisha.balogun59@gmail.com,03854573934,Idumota,Hausa,64681836346,14644990146,1937077.14,1430,1354.6,249014.43,2906000.0,0.98,31.6,0.0,None,2025-08-16 21:46:23.365615,2025-08-17 21:46:23.365615
T_100359,9960720188,Sister Nneka's Hub,Small Kiosk,Nneka,Abubakar,nneka.abubakar14@gmail.com,08617988128,Mile 12,English,76896394408,29331930289,1503952.79,905,1661.83,81818.09,2256000.0,0.93,19.4,0.0,Bronze,2025-10-22 21:46:23.365717,2025-11-21 21:46:23.365717
T_100360,9953961466,Alhaji Blessing's Wholesale,Wholesaler,Blessing,Suleiman,blessing.suleiman9@gmail.com,08834762026,Mushin,Pidgin,07086677062,17026497297,1988030.85,951,2090.46,163457.87,2982000.0,0.82,53.1,795200.0,None,2025-09-27 21:46:23.365820,2025-10-02 21:46:23.365820
T_100361,9978809684,Mama Abubakar's Hub,Wholesaler,Abubakar,Yusuf,abubakar.yusuf15@gmail.com,07321440403,Alaba,Hausa,27050628799,67335038053,1124930.87,1494,752.97,131331.27,1687000.0,0.34,66.4,450000.0,Silver,2025-12-05 21:46:23.379557,2025-12-23 21:46:23.379557
T_100362,9957499867,Madam Tunde's Retail,Online Vendor,Tunde,Suleiman,tunde.suleiman12@gmail.com,06408502147,Alaba,Igbo,64852053653,20679057700,2288719.61,213,10745.16,157157.18,3433000.0,0.32,27.5,0.0,Silver,2026-01-02 21:46:23.379755,2026-01-05 21:46:23.379755
T_100363,9972369100,Madam Ibrahim's Wholesale,Small Kiosk,Ibrahim,Chukwu,ibrahim.chukwu94@gmail.com,02473070925,Oshodi,Igbo,84789552846,52834919996,1490397.51,1196,1246.15,240340.7,2236000.0,0.41,12.0,0.0,Gold,2025-10-31 21:46:23.379935,2025-11-13 21:46:23.379935
T_100364,9989546765,Baba Blessing's Global,Wholesaler,Blessing,Abiola,blessing.abiola30@gmail.com,08878555400,Mushin,Yoruba,12268770792,29317410350,2321649.3,882,2632.26,413619.94,3482000.0,0.49,28.4,0.0,None,2025-06-22 21:46:23.380120,2025-07-05 21:46:23.380120
T_100365,9955500375,Alhaji Funke's Global,Small Kiosk,Funke,Uba,funke.uba64@gmail.com,06287153435,Oshodi,Hausa,00855412940,99703218143,1475206.98,262,5630.56,138668.97,2213000.0,0.58,37.9,0.0,Silver,2025-11-09 21:46:23.380302,2025-11-13 21:46:23.380302
T_100366,9995791761,Brother Tunde's Stall,Wholesaler,Tunde,Adeyemi,tunde.adeyemi33@gmail.com,01007788738,Mushin,Yoruba,64293382256,14040413292,776662.71,1406,552.39,120819.81,1165000.0,0.33,64.7,310700.0,None,2025-12-15 21:46:23.380471,2025-12-20 21:46:23.380471
T_100367,9943423069,Brother Olumide's Enterprises,Small Kiosk,Olumide,Okoro,olumide.okoro71@gmail.com,02054941128,Alaba,Pidgin,23407466735,92782426980,829752.73,1486,558.38,137063.33,1245000.0,0.96,13.9,0.0,None,2025-11-29 21:46:23.380669,2025-12-27 21:46:23.380669
T_100368,9961002864,Baba Chinedu's Hub,Retailer,Chinedu,Uba,chinedu.uba37@gmail.com,00204397750,Alaba,Pidgin,36094186620,31903264580,2254644.05,1218,1851.1,388669.87,3382000.0,0.45,15.4,0.0,Silver,2025-10-23 21:46:23.380847,2025-11-08 21:46:23.380847
T_100369,9950381880,Mama Mary's Enterprises,Retailer,Mary,Abiola,mary.abiola78@gmail.com,02315764435,Oshodi,Pidgin,78303088492,31839868892,1624222.27,1281,1267.93,234669.14,2436000.0,0.61,29.4,0.0,Bronze,2025-05-12 21:46:23.381018,2025-05-13 21:46:23.381018
T_100370,9943672407,Brother Tunde's Retail,Wholesaler,Tunde,Balogun,tunde.balogun64@gmail.com,01342908770,Idumota,Pidgin,23095415497,51643121116,207248.3,1018,203.58,26726.34,311000.0,0.37,44.3,82900.0,None,2025-11-10 21:46:23.381189,2025-12-06 21:46:23.381189
T_100371,9978492443,Sister Chioma's Hub,Retailer,Chioma,Abubakar,chioma.abubakar43@gmail.com,06633798767,Oshodi,Igbo,10464846357,77560086183,1680676.16,674,2493.58,185519.7,2521000.0,0.65,26.8,0.0,Silver,2025-10-27 21:46:23.381354,2025-11-10 21:46:23.381354
T_100372,9935943577,Mama Sadiq's Ventures,Retailer,Sadiq,Abiola,sadiq.abiola81@gmail.com,06861520827,Mushin,Hausa,55080085722,84592929413,369929.65,997,371.04,55284.48,555000.0,0.71,13.4,0.0,None,2025-10-17 21:46:23.381516,2025-10-30 21:46:23.381516
T_100373,9952678420,Brother Abubakar's Global,Small Kiosk,Abubakar,Abiola,abubakar.abiola50@gmail.com,00898621290,Oshodi,Hausa,13393211390,29240655161,1665672.9,1209,1377.73,215248.5,2499000.0,0.54,18.2,0.0,Bronze,2026-02-11 21:46:23.381778,2026-03-13 21:46:23.381778
T_100374,9951019613,Mama Funke's Enterprises,Online Vendor,Funke,Uba,funke.uba71@gmail.com,05385999793,Mushin,Yoruba,82910503147,42953628706,1592345.45,226,7045.78,92597.44,2389000.0,0.84,6.5,0.0,None,2025-08-16 21:46:23.382042,2025-08-29 21:46:23.382042
T_100375,9918791329,Brother Kelechi's Stall,Small Kiosk,Kelechi,Adebayo,kelechi.adebayo5@gmail.com,03319153223,Balogun,Hausa,64011926022,46410576388,514970.53,256,2011.6,39374.64,772000.0,0.8,38.1,0.0,Silver,2025-12-08 21:46:23.382263,2025-12-20 21:46:23.382263
T_100376,9988418899,Mama Aminu's Retail,Small Kiosk,Aminu,Uba,aminu.uba67@gmail.com,08776959368,Mile 12,Yoruba,86873635436,16006635718,847784.39,611,1387.54,72971.18,1272000.0,0.89,42.4,339100.0,Silver,2025-11-30 21:46:23.382508,2025-12-18 21:46:23.382508
T_100377,9944044339,Alhaji Funke's Hub,Online Vendor,Funke,Eze,funke.eze60@gmail.com,05497727018,Alaba,Pidgin,49875933851,20974777016,258862.71,1148,225.49,44781.75,388000.0,0.78,23.9,0.0,None,2025-07-07 21:46:23.382916,2025-07-26 21:46:23.382916
T_100378,9937566257,Alhaji Emeka's Retail,Online Vendor,Emeka,Okonkwo,emeka.okonkwo65@gmail.com,05838631518,Alaba,Pidgin,48347244051,95027180893,477606.04,579,824.88,71364.24,716000.0,0.5,9.4,0.0,Gold,2025-05-13 21:46:23.383138,2025-05-31 21:46:23.383138
T_100379,9980844431,Brother Folashade's Stall,Online Vendor,Folashade,Danjuma,folashade.danjuma44@gmail.com,05514703496,Alaba,Hausa,41047547190,60458964831,521539.84,1483,351.68,60798.49,782000.0,0.75,97.3,1043100.0,Bronze,2025-06-26 21:46:23.383348,2025-07-19 21:46:23.383348
T_100380,9962585802,Baba Chinedu's Enterprises,Retailer,Chinedu,Ibrahim,chinedu.ibrahim62@gmail.com,09907359557,Ketu,Igbo,99490158297,74714337496,447126.68,1439,310.72,80415.28,671000.0,0.75,52.0,178900.0,None,2025-12-30 21:46:23.383487,2026-01-11 21:46:23.383487
T_100381,9966129002,Mama Tunde's Global,Wholesaler,Tunde,Yusuf,tunde.yusuf29@gmail.com,05795560873,Mile 12,Igbo,15040130972,99079158690,2150080.79,1009,2130.9,290377.49,3225000.0,0.48,41.8,860000.0,Silver,2025-08-21 21:46:23.383623,2025-09-10 21:46:23.383623
T_100382,9986162861,Madam Tunde's Enterprises,Online Vendor,Tunde,Okoro,tunde.okoro2@gmail.com,02218435611,Alaba,Pidgin,11270454218,77067993842,1540935.11,1334,1155.12,134437.3,2311000.0,0.68,28.4,0.0,Silver,2025-07-14 21:46:23.383863,2025-07-31 21:46:23.383863
T_100383,9996487331,Sister Sadiq's Global,Small Kiosk,Sadiq,Danjuma,sadiq.danjuma91@gmail.com,05471009564,Mushin,Hausa,54151961743,26995302129,982295.37,1486,661.03,123720.42,1473000.0,0.81,51.5,392900.0,Silver,2025-09-02 21:46:23.383998,2025-10-02 21:46:23.383998
T_100384,9942805047,Madam Olumide's Stall,Small Kiosk,Olumide,Bello,olumide.bello39@gmail.com,07977757991,Ketu,English,39681625029,31916010493,1402857.73,451,3110.55,228979.98,2104000.0,0.5,67.4,561100.0,None,2025-05-22 21:46:23.384139,2025-05-24 21:46:23.384139
T_100385,9977835115,Alhaji Aisha's Global,Retailer,Aisha,Adebayo,aisha.adebayo90@gmail.com,06932275769,Ketu,Igbo,38733404407,92110606358,1557185.38,1239,1256.81,296783.24,2336000.0,0.65,45.1,622900.0,None,2026-01-17 21:46:23.384232,2026-01-20 21:46:23.384232
T_100386,9929431456,Brother Mary's Retail,Retailer,Mary,Okonkwo,mary.okonkwo57@gmail.com,02932906089,Idumota,Yoruba,75128282254,97314762003,2368115.46,737,3213.18,227144.56,3552000.0,0.68,46.5,947200.0,Silver,2025-11-17 21:46:23.384301,2025-11-23 21:46:23.384301
T_100387,9910014285,Baba Bolanle's Enterprises,Wholesaler,Bolanle,Abiola,bolanle.abiola66@gmail.com,07920519396,Ketu,Pidgin,36200644748,99432888497,1558793.13,1448,1076.51,269457.43,2338000.0,0.55,12.9,0.0,Gold,2025-09-26 21:46:23.384371,2025-10-12 21:46:23.384371
T_100388,9926793584,Alhaji Olumide's Hub,Small Kiosk,Olumide,Yusuf,olumide.yusuf26@gmail.com,06001153494,Idumota,Pidgin,08475007383,67645620753,1577416.03,935,1687.08,253250.17,2366000.0,0.89,30.7,0.0,Silver,2025-12-27 21:46:23.384435,2026-01-07 21:46:23.384435
T_100389,9927435828,Brother Zainab's Hub,Online Vendor,Zainab,Bello,zainab.bello8@gmail.com,00614949440,Mushin,Yoruba,91566797024,75459757770,790432.32,736,1073.96,133653.45,1186000.0,0.44,53.4,316200.0,Gold,2025-08-29 21:46:23.384497,2025-09-26 21:46:23.384497
T_100390,9925121072,Baba Chinedu's Hub,Wholesaler,Chinedu,Adeyemi,chinedu.adeyemi80@gmail.com,07013067916,Ketu,Pidgin,21013337142,53011616761,1775794.44,1073,1654.98,255531.13,2664000.0,0.73,34.1,0.0,Silver,2025-11-12 21:46:23.384562,2025-11-23 21:46:23.384562
T_100391,9938449325,Sister Nneka's Ventures,Online Vendor,Nneka,Yusuf,nneka.yusuf15@gmail.com,04511797479,Alaba,Igbo,00940026103,55925252842,156877.45,1121,139.94,28442.66,235000.0,0.52,0.3,0.0,Bronze,2025-06-24 21:46:23.384627,2025-06-25 21:46:23.384627
T_100392,9918249910,Mama Sadiq's Stall,Small Kiosk,Sadiq,Chukwu,sadiq.chukwu76@gmail.com,06365132649,Mile 12,Igbo,97711777274,28280756883,1115360.57,1325,841.78,197086.53,1673000.0,0.76,68.9,446100.0,Bronze,2025-07-24 21:46:23.384689,2025-07-28 21:46:23.384689
T_100393,9924503049,Alhaji Ifeanyi's Retail,Retailer,Ifeanyi,Ibrahim,ifeanyi.ibrahim18@gmail.com,05629381262,Mile 12,Igbo,37029926975,42030538620,1709660.25,1095,1561.33,124953.39,2564000.0,0.68,65.2,683900.0,Silver,2025-09-19 21:46:23.384752,2025-10-04 21:46:23.384752
T_100394,9989346457,Alhaji Zainab's Enterprises,Wholesaler,Zainab,Okoro,zainab.okoro35@gmail.com,02292057742,Idumota,Yoruba,20835959513,87063326287,2054197.65,692,2968.49,319991.05,3081000.0,0.93,22.7,0.0,Bronze,2026-01-07 21:46:23.384820,2026-02-06 21:46:23.384820
T_100395,9956149463,Sister Mary's Stall,Retailer,Mary,Bello,mary.bello55@gmail.com,07921836854,Alaba,Yoruba,71403624053,87079565655,1894944.01,688,2754.28,233956.92,2842000.0,0.64,95.1,3789900.0,Bronze,2025-10-23 21:46:23.384882,2025-11-11 21:46:23.384882
T_100396,9947927655,Mama Zainab's Stall,Small Kiosk,Zainab,Okonkwo,zainab.okonkwo87@gmail.com,01052999410,Alaba,Pidgin,28398416708,50564723629,1802813.06,1388,1298.86,238428.8,2704000.0,0.75,23.2,0.0,Gold,2025-07-20 21:46:23.384946,2025-08-15 21:46:23.384946
T_100397,9974849751,Mama Blessing's Global,Online Vendor,Blessing,Suleiman,blessing.suleiman29@gmail.com,05417087825,Balogun,Igbo,85775404906,91087340669,1848289.45,1190,1553.18,364035.91,2772000.0,0.47,96.9,3696600.0,Silver,2025-10-11 21:46:23.385010,2025-10-25 21:46:23.385010
T_100398,9973602395,Brother Funke's Hub,Online Vendor,Funke,Ibrahim,funke.ibrahim60@gmail.com,05122302024,Idumota,Yoruba,45219087368,87687927210,2190874.43,602,3639.33,233166.46,3286000.0,0.69,52.2,876300.0,Bronze,2026-01-16 21:46:23.385074,2026-01-18 21:46:23.385074
T_100399,9996893805,Baba Emeka's Enterprises,Wholesaler,Emeka,Balogun,emeka.balogun11@gmail.com,05370229796,Mile 12,Pidgin,62359284197,89010093733,1084128.13,1438,753.91,83346.64,1626000.0,0.34,52.0,433700.0,Gold,2025-07-21 21:46:23.385137,2025-08-04 21:46:23.385137
T_100400,9978883519,Baba Mary's Enterprises,Retailer,Mary,Nwosu,mary.nwosu12@gmail.com,08076887667,Balogun,English,71622667769,53782156563,685223.22,1066,642.8,102750.17,1028000.0,0.48,17.4,0.0,Bronze,2025-11-19 21:46:23.385200,2025-12-08 21:46:23.385200
T_100401,9914434145,Sister Tunde's Hub,Wholesaler,Tunde,Okoro,tunde.okoro90@gmail.com,00017631144,Idumota,Igbo,66965004208,79343621317,2235135.07,925,2416.36,126503.59,3353000.0,0.97,98.7,4470300.0,Silver,2026-02-05 21:46:23.385270,2026-02-13 21:46:23.385270
T_100402,9914508671,Brother Mary's Ventures,Small Kiosk,Mary,Chukwu,mary.chukwu30@gmail.com,05959808474,Balogun,English,06325943070,62532975638,1166664.39,821,1421.03,135426.96,1750000.0,0.34,97.2,2333300.0,Bronze,2025-11-08 21:46:23.385333,2025-11-09 21:46:23.385333
T_100403,9918874077,Mama Ifeanyi's Wholesale,Wholesaler,Ifeanyi,Suleiman,ifeanyi.suleiman20@gmail.com,02044804014,Mile 12,Yoruba,47001021694,98233358656,418111.35,743,562.73,52296.38,627000.0,0.61,5.4,0.0,Gold,2025-10-13 21:46:23.385405,2025-10-18 21:46:23.385405
T_100404,9950973362,Sister Ifeanyi's Retail,Retailer,Ifeanyi,Suleiman,ifeanyi.suleiman80@gmail.com,06806957058,Ketu,Hausa,58464308286,08389701528,465342.01,898,518.2,63022.79,698000.0,0.46,8.8,0.0,Bronze,2025-10-21 21:46:23.385470,2025-11-19 21:46:23.385470
T_100405,9970145358,Mama Joshua's Hub,Retailer,Joshua,Okoro,joshua.okoro44@gmail.com,08686653216,Ketu,Yoruba,46653437740,97447323252,1799540.58,843,2134.69,130304.0,2699000.0,0.97,63.6,719800.0,Gold,2026-01-31 21:46:23.385534,2026-02-25 21:46:23.385534
T_100406,9939527280,Madam Ifeanyi's Wholesale,Online Vendor,Ifeanyi,Nwosu,ifeanyi.nwosu18@gmail.com,08056935543,Idumota,Hausa,54400355421,48736290895,2363916.11,1475,1602.65,158382.48,3546000.0,0.65,55.8,945600.0,Bronze,2025-11-03 21:46:23.385600,2025-11-04 21:46:23.385600
T_100407,9973824051,Brother Kelechi's Ventures,Small Kiosk,Kelechi,Nwosu,kelechi.nwosu8@gmail.com,04254046514,Balogun,Yoruba,55832676302,57394876701,227824.31,464,491.0,45536.83,342000.0,0.5,3.7,0.0,Silver,2025-06-04 21:46:23.385663,2025-06-08 21:46:23.385663
T_100408,9956543838,Mama Olumide's Wholesale,Small Kiosk,Olumide,Okoro,olumide.okoro76@gmail.com,06600201300,Alaba,Hausa,76332970954,69210889459,864044.69,1109,779.12,133431.41,1296000.0,0.36,79.9,864000.0,None,2025-09-12 21:46:23.385728,2025-10-02 21:46:23.385728
T_100409,9993442608,Madam Sadiq's Enterprises,Retailer,Sadiq,Okonkwo,sadiq.okonkwo15@gmail.com,05448474403,Mile 12,English,44580692184,29402603784,762486.81,659,1157.04,114462.38,1144000.0,0.62,78.1,762500.0,Bronze,2025-11-24 21:46:23.385790,2025-11-25 21:46:23.385790
T_100410,9993404581,Mama Emeka's Enterprises,Online Vendor,Emeka,Uba,emeka.uba38@gmail.com,09610124745,Mushin,Igbo,89264778423,65315415130,667151.15,284,2349.12,70308.18,1001000.0,0.94,57.2,266900.0,Silver,2025-08-08 21:46:23.385859,2025-08-14 21:46:23.385859
T_100411,9938988567,Baba Kelechi's Hub,Online Vendor,Kelechi,Bello,kelechi.bello57@gmail.com,06251735120,Idumota,English,24498404795,88106410429,2370538.83,1215,1951.06,466858.57,3556000.0,0.56,14.7,0.0,Silver,2025-08-18 21:46:23.385923,2025-09-17 21:46:23.385923
T_100412,9967674288,Sister Zainab's Wholesale,Wholesaler,Zainab,Adebayo,zainab.adebayo67@gmail.com,01333167774,Balogun,Igbo,28231319232,99749043097,2197691.57,520,4226.33,183840.2,3297000.0,0.4,50.8,879100.0,None,2025-05-27 21:46:23.385988,2025-06-25 21:46:23.385988
T_100413,9992744275,Alhaji Mary's Global,Online Vendor,Mary,Eze,mary.eze13@gmail.com,08230503343,Alaba,Hausa,46743275666,83808055626,327114.35,548,596.92,27982.0,491000.0,0.62,21.9,0.0,Gold,2025-10-03 21:46:23.386051,2025-10-04 21:46:23.386051
T_100414,9927484275,Mama Aminu's Stall,Retailer,Aminu,Uba,aminu.uba98@gmail.com,07036081866,Mushin,Pidgin,16213655740,99193724590,1961453.91,311,6306.93,218017.08,2942000.0,0.93,37.5,0.0,None,2026-02-02 21:46:23.386116,2026-02-10 21:46:23.386116
T_100415,9915862719,Alhaji Mary's Ventures,Retailer,Mary,Bello,mary.bello85@gmail.com,04504709184,Idumota,Yoruba,21025237067,38603308470,1986864.77,1178,1686.64,332398.11,2980000.0,0.35,93.8,3973700.0,None,2026-01-26 21:46:23.386178,2026-02-03 21:46:23.386178
T_100416,9999506353,Baba Ifeanyi's Global,Retailer,Ifeanyi,Uba,ifeanyi.uba22@gmail.com,07255881405,Mushin,Pidgin,71636542656,76303040741,1076662.74,937,1149.05,125189.41,1615000.0,0.94,18.7,0.0,Bronze,2025-07-12 21:46:23.386243,2025-07-18 21:46:23.386243
T_100417,9999043649,Sister Zainab's Enterprises,Small Kiosk,Zainab,Suleiman,zainab.suleiman34@gmail.com,08653411933,Alaba,English,80227280040,48404855651,2222619.8,717,3099.89,404713.84,3334000.0,0.33,89.4,4445200.0,Gold,2026-02-11 21:46:23.386310,2026-03-07 21:46:23.386310
T_100418,9946562075,Brother Ibrahim's Hub,Small Kiosk,Ibrahim,Ibrahim,ibrahim.ibrahim56@gmail.com,07694646443,Ketu,Hausa,74264826200,35520543714,2275881.61,798,2851.98,360121.73,3414000.0,0.34,34.7,0.0,Gold,2025-12-15 21:46:23.386379,2025-12-20 21:46:23.386379
T_100419,9937991984,Alhaji Abubakar's Enterprises,Online Vendor,Abubakar,Danjuma,abubakar.danjuma64@gmail.com,03685263022,Idumota,Hausa,94309500935,79333747799,1766188.23,1169,1510.85,114022.57,2649000.0,0.51,40.5,706500.0,None,2026-02-11 21:46:23.386440,2026-02-19 21:46:23.386440
T_100420,9912724315,Mama Ibrahim's Global,Wholesaler,Ibrahim,Yusuf,ibrahim.yusuf52@gmail.com,02865564350,Balogun,Hausa,35286940281,66781983920,2348899.23,999,2351.25,432127.72,3523000.0,0.32,52.1,939600.0,Gold,2025-11-09 21:46:23.386504,2025-12-04 21:46:23.386504
T_100421,9954774983,Mama Funke's Global,Retailer,Funke,Balogun,funke.balogun47@gmail.com,08197564833,Oshodi,Pidgin,76710900416,73226481980,1396300.53,611,2285.27,92154.53,2094000.0,0.97,7.4,0.0,Silver,2026-01-23 21:46:23.386570,2026-02-15 21:46:23.386570
T_100422,9997765513,Baba Aminu's Hub,Retailer,Aminu,Balogun,aminu.balogun30@gmail.com,06813685206,Mile 12,English,05760653029,27072393193,1474151.23,398,3703.9,134097.65,2211000.0,0.59,75.0,1474200.0,None,2025-12-07 21:46:23.386632,2025-12-26 21:46:23.386632
T_100423,9946862206,Mama Folashade's Global,Wholesaler,Folashade,Abubakar,folashade.abubakar63@gmail.com,00432645779,Balogun,Yoruba,57762438732,46236406014,1130194.24,527,2144.58,195440.19,1695000.0,0.93,88.8,2260400.0,Silver,2025-12-11 21:46:23.386693,2025-12-27 21:46:23.386693
T_100424,9975536766,Brother Tunde's Global,Online Vendor,Tunde,Nwosu,tunde.nwosu49@gmail.com,05283833063,Alaba,Pidgin,31051058919,40522097783,2491126.42,501,4972.31,201921.07,3737000.0,0.78,53.8,996500.0,Gold,2025-09-06 21:46:23.386755,2025-09-27 21:46:23.386755
T_100425,9986109849,Brother Funke's Ventures,Retailer,Funke,Abubakar,funke.abubakar74@gmail.com,00207875314,Idumota,English,91913892658,78436238981,894503.17,290,3084.49,92217.33,1342000.0,0.79,19.1,0.0,Gold,2025-07-30 21:46:23.386819,2025-08-03 21:46:23.386819
T_100426,9947331790,Brother Kelechi's Wholesale,Online Vendor,Kelechi,Suleiman,kelechi.suleiman91@gmail.com,02403132242,Ketu,Hausa,08001254033,63563770983,2413821.8,678,3560.21,466759.08,3621000.0,0.69,84.0,2413800.0,Silver,2025-08-26 21:46:23.386883,2025-09-01 21:46:23.386883
T_100427,9967703449,Sister Joshua's Stall,Retailer,Joshua,Suleiman,joshua.suleiman38@gmail.com,01870045756,Alaba,Pidgin,45678006044,11336262693,1108369.74,251,4415.82,127314.28,1663000.0,0.71,85.8,2216700.0,Bronze,2025-12-17 21:46:23.386946,2026-01-10 21:46:23.386946
T_100428,9937940796,Baba Blessing's Enterprises,Small Kiosk,Blessing,Adebayo,blessing.adebayo63@gmail.com,05526474856,Ketu,Hausa,09913970474,77962523222,1588608.91,443,3586.02,213386.8,2383000.0,0.5,98.2,3177200.0,Bronze,2025-05-26 21:46:23.387007,2025-05-29 21:46:23.387007
T_100429,9953286056,Brother Kelechi's Global,Small Kiosk,Kelechi,Nwosu,kelechi.nwosu31@gmail.com,08993275569,Alaba,English,66465750163,51736651234,1640396.76,1499,1094.33,185621.07,2461000.0,0.64,61.5,656200.0,Silver,2025-06-26 21:46:23.387072,2025-06-29 21:46:23.387072
T_100430,9929652966,Brother Emeka's Enterprises,Wholesaler,Emeka,Abiola,emeka.abiola30@gmail.com,03289422187,Mile 12,English,55021367711,10694147845,1655047.81,545,3036.78,157239.02,2483000.0,0.43,65.5,662000.0,Bronze,2025-05-15 21:46:23.387136,2025-06-06 21:46:23.387136
T_100431,9940923200,Alhaji Aisha's Wholesale,Retailer,Aisha,Uba,aisha.uba99@gmail.com,06441726412,Mushin,Pidgin,15442946499,63545240160,966372.63,1435,673.43,154888.63,1450000.0,0.57,36.4,0.0,None,2025-07-03 21:46:23.387203,2025-07-18 21:46:23.387203
T_100432,9912426002,Brother Sadiq's Wholesale,Online Vendor,Sadiq,Okoro,sadiq.okoro37@gmail.com,02992507827,Alaba,English,00239483337,73423338569,1403870.4,1245,1127.61,150663.36,2106000.0,0.77,49.1,561500.0,None,2025-12-04 21:46:23.387269,2025-12-16 21:46:23.387269
T_100433,9968855328,Mama Emeka's Hub,Small Kiosk,Emeka,Bello,emeka.bello91@gmail.com,03454572706,Oshodi,Pidgin,88129848095,79346898556,2137330.27,220,9715.14,301401.07,3206000.0,0.58,62.0,854900.0,Bronze,2025-08-15 21:46:23.387337,2025-09-08 21:46:23.387337
T_100434,9965685733,Madam Abubakar's Retail,Retailer,Abubakar,Adebayo,abubakar.adebayo69@gmail.com,05549307475,Idumota,Hausa,06453448669,02468271450,1720795.12,771,2231.9,113600.3,2581000.0,0.89,55.8,688300.0,None,2025-07-11 21:46:23.387401,2025-08-03 21:46:23.387401
