seeker_id,squad_account_number,first_name,last_name,email,phone_number,location,languages_spoken,skills_list,zovu_pulse_score,trust_score,punctuality_index,completion_rate,ajo_savings_balance,auto_save_pct,shield_status,emergency_contact_phone,created_at,updated_at
S_501317,9944997039,Chinedu,Chukwu,chinedu.chukwu919@gmail.com,04218017071,Mushin,"['Hausa', 'Yoruba']",['Driving'],49.3,0.14,0.03,0.27,5809.43,0.0,None,01261284168,2026-01-08 21:46:23.538748,2026-01-12 21:46:23.538748
S_501318,9988029931,Ibrahim,Ibrahim,ibrahim.ibrahim306@gmail.com,01937907557,Ketu,['Igbo'],['Stock Counting'],41.1,0.08,0.55,0.28,39202.86,0.1,None,07453160869,2026-03-30 21:46:23.538798,2026-04-06 21:46:23.538798
S_501319,9979307875,Aminu,Ibrahim,aminu.ibrahim486@gmail.com,03122259268,Oshodi,"['Igbo', 'Pidgin']",['Sales'],11.9,0.02,0.62,0.63,27605.49,0.15,None,04447497204,2025-10-30 21:46:23.538848,2025-11-01 21:46:23.538848
S_501320,9944169062,Mary,Bello,mary.bello996@gmail.com,03994211175,Mile 12,"['English', 'Hausa']","['Sales', 'Logistics']",58.3,0.18,0.25,0.53,31746.79,0.1,None,05437513752,2026-03-21 21:46:23.538900,2026-04-05 21:46:23.538900
S_501321,9922318028,Chinedu,Adeyemi,chinedu.adeyemi457@gmail.com,09700552314,Ketu,"['English', 'Hausa', 'Igbo']",['Sales'],92.6,0.36,0.96,0.17,43236.63,0.15,Personal,00034085157,2026-02-15 21:46:23.538958,2026-02-19 21:46:23.538958
S_501322,9944814331,Ibrahim,Danjuma,ibrahim.danjuma110@gmail.com,03618750345,Alaba,"['Yoruba', 'Igbo', 'Pidgin']",['Packaging'],25.0,0.83,0.79,0.89,10428.08,0.1,Family,00062931967,2026-01-01 21:46:23.539021,2026-01-16 21:46:23.539021
S_501323,9948188670,Funke,Adeyemi,funke.adeyemi529@gmail.com,00361536479,Mushin,"['Yoruba', 'Igbo']","['Sales', 'Stock Counting']",63.4,0.38,0.63,0.32,48304.22,0.1,Family,07436820338,2026-04-08 21:46:23.539076,2026-04-17 21:46:23.539076
S_501324,9925321857,Zainab,Balogun,zainab.balogun60@gmail.com,02247647533,Mile 12,"['Yoruba', 'Pidgin']",['Sales'],88.5,0.03,0.84,0.41,33720.93,0.05,Personal,07646264526,2026-02-03 21:46:23.539126,2026-02-16 21:46:23.539126
S_501325,9955346720,Folashade,Ibrahim,folashade.ibrahim523@gmail.com,01298389775,Alaba,"['English', 'Yoruba']",['Packaging'],90.2,0.69,0.49,0.45,3650.48,0.05,None,02841059221,2026-03-31 21:46:23.539177,2026-04-15 21:46:23.539177
S_501326,9940914742,Funke,Okonkwo,funke.okonkwo236@gmail.com,05318596800,Mile 12,"['English', 'Igbo']",['Heavy Lifting'],27.5,0.71,0.36,0.3,28202.62,0.15,Personal,05346758607,2026-01-14 21:46:23.539230,2026-01-15 21:46:23.539230
S_501327,9936264619,Ifeanyi,Adeyemi,ifeanyi.adeyemi882@gmail.com,09714541026,Alaba,['Pidgin'],['Stock Counting'],28.2,0.46,0.27,0.12,24034.98,0.05,Personal,07267228276,2025-12-13 21:46:23.539281,2025-12-18 21:46:23.539281
S_501328,9982063674,Zainab,Bello,zainab.bello294@gmail.com,09853421172,Idumota,"['Hausa', 'Igbo', 'English']","['Sales', 'Logistics']",89.8,0.11,0.99,0.23,48346.24,0.05,Family,09174077070,2026-03-02 21:46:23.539338,2026-03-04 21:46:23.539338
S_501329,9994912453,Funke,Adebayo,funke.adebayo396@gmail.com,03589860202,Mushin,"['Yoruba', 'Pidgin']","['Heavy Lifting', 'Stock Counting']",39.4,0.34,0.34,0.58,40841.45,0.1,Family,01339735309,2025-11-16 21:46:23.539389,2025-11-19 21:46:23.539389
S_501330,9984193180,Olumide,Adebayo,olumide.adebayo564@gmail.com,07661209495,Oshodi,"['Hausa', 'Yoruba', 'Pidgin']","['Driving', 'Logistics']",84.2,0.24,0.2,0.36,34873.99,0.05,Family,06782150301,2026-03-19 21:46:23.539442,2026-03-29 21:46:23.539442
S_501331,9979417722,Nneka,Yusuf,nneka.yusuf930@gmail.com,00204033289,Oshodi,"['Hausa', 'English', 'Yoruba']","['Logistics', 'Stock Counting']",98.9,0.58,0.3,0.63,5220.9,0.05,Personal,00488146314,2026-03-09 21:46:23.539500,2026-03-19 21:46:23.539500
S_501332,9966130253,Folashade,Adeyemi,folashade.adeyemi494@gmail.com,08930513205,Alaba,"['Hausa', 'Pidgin', 'Igbo']","['Logistics', 'Driving']",61.0,0.63,0.45,0.93,21495.29,0.05,Personal,02942200262,2025-12-23 21:46:23.539565,2026-01-07 21:46:23.539565
S_501333,9978434596,Ibrahim,Yusuf,ibrahim.yusuf360@gmail.com,06527566378,Mushin,"['Hausa', 'Pidgin', 'English']","['Stock Counting', 'Sales']",56.1,0.24,0.83,0.13,12363.05,0.1,Personal,05820804762,2026-01-09 21:46:23.539619,2026-01-17 21:46:23.539619
S_501334,9918670402,Aisha,Ibrahim,aisha.ibrahim314@gmail.com,01342262249,Balogun,"['Yoruba', 'Hausa', 'English']",['Sales'],20.4,0.94,0.85,0.79,15852.19,0.1,Family,08119188046,2025-10-25 21:46:23.539673,2025-11-04 21:46:23.539673
S_501335,9982447260,Olumide,Danjuma,olumide.danjuma801@gmail.com,05037746327,Oshodi,['Pidgin'],['Heavy Lifting'],49.7,0.09,0.74,0.92,7023.16,0.15,None,07730615328,2026-03-31 21:46:23.539725,2026-04-14 21:46:23.539725
S_501336,9912165140,Folashade,Okoro,folashade.okoro966@gmail.com,00229013125,Oshodi,"['Yoruba', 'Pidgin', 'English']",['Heavy Lifting'],98.8,0.62,0.14,0.33,48740.18,0.15,Family,04373477359,2025-11-28 21:46:23.539775,2025-12-09 21:46:23.539775
S_501337,9991221670,Mary,Bello,mary.bello967@gmail.com,02225989688,Alaba,"['Igbo', 'Pidgin']",['Heavy Lifting'],89.1,0.57,0.64,0.83,45597.22,0.15,Personal,01664492213,2026-02-15 21:46:23.539826,2026-02-16 21:46:23.539826
S_501338,9912288156,Emeka,Yusuf,emeka.yusuf127@gmail.com,09975396520,Oshodi,"['Hausa', 'Yoruba', 'English']",['Sales'],28.0,0.24,0.65,0.88,9500.04,0.15,None,05234061799,2026-02-16 21:46:23.539877,2026-02-28 21:46:23.539877
S_501339,9962278090,Emeka,Suleiman,emeka.suleiman730@gmail.com,06219981883,Idumota,"['Yoruba', 'English', 'Pidgin']",['Driving'],14.1,0.71,0.52,0.22,39747.75,0.1,Personal,06013762850,2026-01-20 21:46:23.539930,2026-02-02 21:46:23.539930
S_501340,9915709502,Kelechi,Nwosu,kelechi.nwosu564@gmail.com,07475445529,Ketu,"['Igbo', 'Yoruba', 'English']","['Stock Counting', 'Heavy Lifting']",75.7,0.23,0.06,0.37,41346.54,0.0,Family,09440473474,2026-03-27 21:46:23.539985,2026-04-02 21:46:23.539985
S_501341,9977009991,Nneka,Nwosu,nneka.nwosu654@gmail.com,00861367246,Oshodi,['Igbo'],['Stock Counting'],5.1,0.16,0.4,0.72,25636.6,0.15,Personal,07403186029,2025-12-28 21:46:23.540040,2026-01-12 21:46:23.540040
S_501342,9916221981,Chinedu,Adebayo,chinedu.adebayo412@gmail.com,01896678824,Mushin,['Hausa'],"['Stock Counting', 'Packaging']",12.0,0.97,0.46,0.97,33632.74,0.1,Personal,04889043345,2026-01-30 21:46:23.540095,2026-02-03 21:46:23.540095
S_501343,9982495899,Blessing,Adebayo,blessing.adebayo313@gmail.com,01962670491,Alaba,"['English', 'Yoruba']",['Driving'],29.2,0.12,0.12,0.16,28806.19,0.0,Personal,01243729817,2026-01-26 21:46:23.540145,2026-02-01 21:46:23.540145
S_501344,9997120373,Ibrahim,Nwosu,ibrahim.nwosu323@gmail.com,01062207191,Alaba,['Igbo'],['Logistics'],5.8,0.82,0.58,0.0,3415.96,0.1,Personal,09260594426,2026-02-07 21:46:23.540199,2026-02-15 21:46:23.540199
S_501345,9987879140,Joshua,Chukwu,joshua.chukwu29@gmail.com,03889450544,Mushin,"['Hausa', 'Yoruba']","['Sales', 'Stock Counting']",94.2,0.45,0.61,0.15,21254.75,0.0,None,00447034704,2025-10-26 21:46:23.540250,2025-11-10 21:46:23.540250
S_501346,9965550756,Abubakar,Uba,abubakar.uba478@gmail.com,07352685655,Oshodi,['Igbo'],"['Logistics', 'Heavy Lifting']",8.1,0.89,0.03,0.51,24124.97,0.1,None,07876338626,2026-03-10 21:46:23.540304,2026-03-16 21:46:23.540304
S_501347,9913113919,Aminu,Okoro,aminu.okoro772@gmail.com,08999034796,Idumota,['Igbo'],"['Stock Counting', 'Logistics']",85.7,0.06,0.14,0.18,5912.41,0.1,Family,02723509265,2026-03-17 21:46:23.540354,2026-03-24 21:46:23.540354
S_501348,9978061887,Olumide,Okoro,olumide.okoro157@gmail.com,00083767642,Mushin,"['Yoruba', 'Hausa', 'English']",['Driving'],87.5,0.51,0.59,0.69,39435.33,0.1,None,04781716307,2025-12-09 21:46:23.540406,2025-12-16 21:46:23.540406
S_501349,9940147183,Blessing,Balogun,blessing.balogun842@gmail.com,05526905571,Ketu,['English'],['Logistics'],82.7,0.71,0.47,0.28,4812.48,0.05,Personal,09685604701,2025-12-09 21:46:23.540463,2025-12-19 21:46:23.540463
S_501350,9992646886,Chioma,Bello,chioma.bello135@gmail.com,05712280217,Mile 12,"['Pidgin', 'Yoruba']",['Stock Counting'],6.7,0.13,0.58,0.96,19095.23,0.05,Family,06065858645,2026-01-21 21:46:23.540513,2026-02-03 21:46:23.540513
S_501351,9991136294,Kelechi,Suleiman,kelechi.suleiman258@gmail.com,03103319237,Balogun,"['Yoruba', 'Hausa']","['Packaging', 'Sales']",94.9,0.45,0.77,0.22,25339.94,0.0,None,07117800922,2025-11-18 21:46:23.540565,2025-12-02 21:46:23.540565
S_501352,9950033001,Mary,Chukwu,mary.chukwu244@gmail.com,02396203605,Balogun,['Hausa'],"['Heavy Lifting', 'Sales']",86.4,0.23,0.84,0.43,24766.1,0.05,Personal,07862776215,2025-12-28 21:46:23.540624,2025-12-30 21:46:23.540624
S_501353,9951790230,Sadiq,Okonkwo,sadiq.okonkwo310@gmail.com,04282143158,Balogun,['English'],"['Sales', 'Logistics']",65.0,0.85,0.18,0.49,45929.43,0.05,Family,06644459261,2026-01-10 21:46:23.540676,2026-01-19 21:46:23.540676
S_501354,9953763380,Chinedu,Eze,chinedu.eze452@gmail.com,02885218398,Mile 12,"['English', 'Igbo']","['Stock Counting', 'Driving']",33.8,0.43,0.63,0.41,33088.18,0.1,None,03308256255,2026-02-14 21:46:23.540729,2026-02-18 21:46:23.540729
S_501355,9918294104,Emeka,Abiola,emeka.abiola106@gmail.com,04023888555,Idumota,['English'],['Logistics'],37.9,0.58,0.3,0.37,39860.38,0.05,None,05312917176,2025-10-26 21:46:23.540785,2025-11-09 21:46:23.540785
S_501356,9978869994,Zainab,Suleiman,zainab.suleiman720@gmail.com,08117810170,Ketu,"['Pidgin', 'Igbo', 'Hausa']",['Stock Counting'],11.8,0.29,0.98,0.94,6137.62,0.05,Personal,01129073086,2026-01-25 21:46:23.540839,2026-02-06 21:46:23.540839
S_501357,9916212397,Sadiq,Abiola,sadiq.abiola987@gmail.com,09757277823,Balogun,['Igbo'],['Packaging'],38.0,0.99,0.53,0.28,2314.18,0.15,Personal,03172477119,2025-11-26 21:46:23.540896,2025-12-04 21:46:23.540896
S_501358,9923286822,Kelechi,Abubakar,kelechi.abubakar788@gmail.com,00657186562,Mile 12,"['Yoruba', 'Igbo', 'Pidgin']",['Logistics'],6.8,0.8,0.72,0.22,2450.8,0.1,None,02339623702,2026-03-19 21:46:23.540953,2026-03-30 21:46:23.540953
S_501359,9926159554,Mary,Eze,mary.eze377@gmail.com,09507929412,Alaba,"['Igbo', 'Yoruba']","['Logistics', 'Stock Counting']",9.6,0.97,0.87,0.01,22281.63,0.15,None,03496725953,2026-03-13 21:46:23.541005,2026-03-16 21:46:23.541005
S_501360,9945882706,Abubakar,Adeyemi,abubakar.adeyemi276@gmail.com,05798652789,Alaba,"['Pidgin', 'English']","['Logistics', 'Stock Counting']",79.3,0.86,0.25,0.17,4805.55,0.0,None,06483527783,2026-01-17 21:46:23.541055,2026-01-30 21:46:23.541055
S_501361,9945468145,Tunde,Yusuf,tunde.yusuf249@gmail.com,09593922953,Balogun,"['Pidgin', 'Igbo']",['Sales'],91.2,0.47,0.32,0.9,41045.04,0.1,None,04791152719,2026-03-09 21:46:23.541107,2026-03-21 21:46:23.541107
S_501362,9972170018,Olumide,Abiola,olumide.abiola341@gmail.com,02015546920,Idumota,"['Hausa', 'English', 'Igbo']",['Stock Counting'],12.5,0.69,0.59,0.6,11282.95,0.0,None,09916262284,2026-02-28 21:46:23.541162,2026-03-10 21:46:23.541162
S_501363,9979642319,Chioma,Eze,chioma.eze679@gmail.com,01040858343,Ketu,"['English', 'Igbo', 'Hausa']",['Packaging'],69.8,0.52,0.19,0.84,8272.82,0.0,None,02413490415,2026-01-22 21:46:23.541215,2026-01-23 21:46:23.541215
S_501364,9994146354,Zainab,Chukwu,zainab.chukwu66@gmail.com,08322108875,Oshodi,"['Yoruba', 'Igbo', 'Hausa']","['Driving', 'Packaging']",60.6,0.19,0.39,0.83,10474.14,0.0,Family,04882996066,2026-01-30 21:46:23.541269,2026-02-05 21:46:23.541269
S_501365,9985303801,Kelechi,Suleiman,kelechi.suleiman639@gmail.com,00363478924,Ketu,['Hausa'],"['Stock Counting', 'Packaging']",12.4,0.88,0.29,0.13,40835.68,0.0,None,05688219167,2025-11-29 21:46:23.541322,2025-12-07 21:46:23.541322
S_501366,9944055674,Zainab,Eze,zainab.eze731@gmail.com,08221628801,Oshodi,"['Igbo', 'Hausa']",['Stock Counting'],85.2,0.31,0.66,0.79,20201.83,0.05,Family,03285703096,2025-11-28 21:46:23.541373,2025-12-09 21:46:23.541373
S_501367,9937570848,Ibrahim,Abiola,ibrahim.abiola639@gmail.com,00895609608,Ketu,"['Hausa', 'Pidgin']","['Driving', 'Stock Counting']",79.3,0.28,0.58,0.21,27448.54,0.05,None,04695111608,2025-11-10 21:46:23.541432,2025-11-25 21:46:23.541432
S_501368,9997319841,Funke,Abiola,funke.abiola543@gmail.com,00553700858,Mile 12,"['Igbo', 'Pidgin']",['Packaging'],65.3,0.97,0.63,0.46,8360.37,0.1,Family,08606180423,2025-12-18 21:46:23.541488,2025-12-25 21:46:23.541488
S_501369,9937583098,Aisha,Ibrahim,aisha.ibrahim975@gmail.com,03852260107,Idumota,"['Igbo', 'Hausa']","['Driving', 'Packaging']",88.5,0.63,0.66,0.79,6885.54,0.05,None,06061768917,2025-11-08 21:46:23.541539,2025-11-14 21:46:23.541539
S_501370,9966733283,Sadiq,Balogun,sadiq.balogun493@gmail.com,06327718529,Ketu,['Yoruba'],['Heavy Lifting'],97.4,0.89,0.82,0.65,39503.43,0.0,Personal,09040790490,2025-11-01 21:46:23.541594,2025-11-16 21:46:23.541594
S_501371,9990563545,Nneka,Adeyemi,nneka.adeyemi952@gmail.com,04129284114,Oshodi,"['Yoruba', 'Pidgin']","['Stock Counting', 'Packaging']",37.1,0.34,0.13,0.78,32420.52,0.15,Family,09627559829,2025-11-22 21:46:23.541648,2025-12-02 21:46:23.541648
S_501372,9976443560,Chioma,Balogun,chioma.balogun803@gmail.com,00706152066,Idumota,"['Igbo', 'Hausa']",['Driving'],52.1,0.84,0.9,0.56,49776.47,0.15,Personal,05306815518,2025-11-07 21:46:23.541708,2025-11-19 21:46:23.541708
S_501373,9912765448,Aminu,Nwosu,aminu.nwosu829@gmail.com,02266616259,Mushin,"['Hausa', 'English']",['Driving'],43.5,0.79,0.81,0.68,11241.56,0.05,Family,04869733591,2025-11-28 21:46:23.541759,2025-11-29 21:46:23.541759
S_501374,9978210328,Zainab,Ibrahim,zainab.ibrahim250@gmail.com,05675414022,Ketu,"['English', 'Igbo', 'Hausa']",['Sales'],94.2,0.52,0.24,0.23,26072.78,0.1,None,04710042949,2025-12-30 21:46:23.541810,2026-01-12 21:46:23.541810
S_501375,9972848950,Blessing,Abiola,blessing.abiola214@gmail.com,06015122240,Mile 12,"['Hausa', 'Yoruba', 'English']",['Logistics'],53.7,0.55,0.02,0.58,19140.76,0.15,Family,00806698781,2025-12-14 21:46:23.541864,2025-12-28 21:46:23.541864
S_501376,9972428867,Nneka,Danjuma,nneka.danjuma737@gmail.com,08355368484,Idumota,"['Yoruba', 'Pidgin', 'English']",['Driving'],3.0,0.39,0.47,0.73,35059.87,0.15,Personal,02468017110,2026-02-28 21:46:23.541919,2026-03-14 21:46:23.541919
S_501377,9977660779,Chinedu,Bello,chinedu.bello881@gmail.com,05574082394,Ketu,['Yoruba'],['Driving'],38.2,0.84,0.75,0.23,18129.67,0.0,Family,08644396991,2026-04-01 21:46:23.541972,2026-04-05 21:46:23.541972
S_501378,9950323315,Chinedu,Abiola,chinedu.abiola370@gmail.com,06208176333,Balogun,"['Hausa', 'Pidgin', 'English']",['Packaging'],64.1,0.35,0.73,0.45,1497.39,0.15,Personal,08494687772,2026-02-19 21:46:23.542026,2026-03-05 21:46:23.542026
S_501379,9936207925,Folashade,Okoro,folashade.okoro974@gmail.com,05794821874,Balogun,['Pidgin'],['Sales'],22.2,0.56,0.05,0.17,42443.54,0.1,Family,00067566103,2026-02-28 21:46:23.542142,2026-03-09 21:46:23.542142
S_501380,9915381976,Tunde,Yusuf,tunde.yusuf947@gmail.com,05294542936,Mile 12,['English'],['Stock Counting'],23.2,0.98,0.31,0.33,23124.73,0.15,Personal,04857279564,2025-11-21 21:46:23.542367,2025-12-04 21:46:23.542367
S_501381,9983125634,Funke,Ibrahim,funke.ibrahim56@gmail.com,01080442863,Idumota,"['Yoruba', 'English']",['Driving'],77.8,0.32,0.32,0.06,9674.62,0.15,None,05150034707,2026-02-26 21:46:23.542514,2026-03-04 21:46:23.542514
S_501382,9975962427,Abubakar,Ibrahim,abubakar.ibrahim113@gmail.com,09599108177,Balogun,"['English', 'Igbo', 'Pidgin']","['Sales', 'Packaging']",33.0,0.71,0.64,0.5,39288.52,0.0,Personal,05534457960,2026-02-23 21:46:23.542716,2026-02-24 21:46:23.542716
S_501383,9915472028,Mary,Bello,mary.bello608@gmail.com,02636643862,Alaba,"['Hausa', 'Igbo', 'Yoruba']","['Driving', 'Logistics']",67.1,0.41,0.73,0.97,27196.23,0.15,Personal,04368380572,2026-03-19 21:46:23.542784,2026-03-26 21:46:23.542784
S_501384,9925160679,Nneka,Ibrahim,nneka.ibrahim802@gmail.com,01093733382,Mile 12,['Pidgin'],"['Heavy Lifting', 'Packaging']",3.4,0.91,0.38,0.55,21595.06,0.15,Personal,06072711738,2025-10-26 21:46:23.542845,2025-11-04 21:46:23.542845
S_501385,9998519018,Joshua,Ibrahim,joshua.ibrahim215@gmail.com,07312722540,Mushin,"['Hausa', 'Yoruba']",['Heavy Lifting'],82.4,0.18,0.61,0.51,47941.81,0.1,Personal,09604379328,2025-11-29 21:46:23.542902,2025-11-30 21:46:23.542902
S_501386,9950341983,Nneka,Chukwu,nneka.chukwu897@gmail.com,08253878627,Mile 12,"['Igbo', 'Yoruba', 'Pidgin']","['Sales', 'Logistics']",52.5,0.39,0.1,0.09,7104.07,0.0,None,08687536177,2025-10-28 21:46:23.542954,2025-11-08 21:46:23.542954
S_501387,9917449352,Funke,Abiola,funke.abiola894@gmail.com,02013629101,Alaba,"['Hausa', 'Pidgin']",['Packaging'],33.6,0.74,0.81,0.71,24890.31,0.05,Family,09129777203,2025-11-23 21:46:23.543012,2025-12-03 21:46:23.543012
S_501388,9931591512,Emeka,Abiola,emeka.abiola81@gmail.com,05238729592,Ketu,['Igbo'],['Stock Counting'],22.5,0.81,0.25,0.56,17323.08,0.1,None,01869113461,2026-03-08 21:46:23.543066,2026-03-19 21:46:23.543066
S_501389,9971937237,Aisha,Uba,aisha.uba116@gmail.com,01171286614,Mile 12,['English'],"['Sales', 'Driving']",20.4,0.6,0.4,0.15,33473.0,0.15,Personal,05982997144,2026-01-31 21:46:23.543118,2026-02-06 21:46:23.543118
S_501390,9986857223,Aisha,Chukwu,aisha.chukwu630@gmail.com,00105547932,Balogun,"['Hausa', 'English']",['Packaging'],7.5,0.41,0.36,0.73,9873.82,0.0,None,02804449577,2025-12-24 21:46:23.543170,2025-12-29 21:46:23.543170
S_501391,9916007271,Blessing,Suleiman,blessing.suleiman555@gmail.com,04495899088,Ketu,"['Igbo', 'Pidgin', 'English']",['Driving'],2.0,0.69,0.94,0.97,30653.56,0.15,Family,07446029202,2026-03-16 21:46:23.543223,2026-03-20 21:46:23.543223
S_501392,9915948213,Chioma,Abiola,chioma.abiola517@gmail.com,04805134878,Ketu,['Yoruba'],"['Stock Counting', 'Heavy Lifting']",14.6,0.25,0.68,0.58,1801.9,0.15,Family,04562537540,2026-01-27 21:46:23.543284,2026-02-01 21:46:23.543284
S_501393,9998609445,Folashade,Bello,folashade.bello690@gmail.com,03875371311,Mile 12,['Yoruba'],"['Driving', 'Packaging']",50.6,0.05,0.81,0.6,12381.02,0.0,None,09552806896,2026-02-12 21:46:23.543339,2026-02-23 21:46:23.543339
S_501394,9927784614,Aminu,Adeyemi,aminu.adeyemi473@gmail.com,07892482405,Mushin,"['Igbo', 'Yoruba', 'Hausa']",['Logistics'],86.1,0.8,0.64,0.5,15790.45,0.15,Personal,00595688934,2026-02-27 21:46:23.543394,2026-03-10 21:46:23.543394
S_501395,9997602776,Kelechi,Adebayo,kelechi.adebayo25@gmail.com,00992200779,Idumota,['Yoruba'],"['Logistics', 'Stock Counting']",41.7,0.9,0.52,0.05,15282.12,0.1,Family,07283866854,2026-04-10 21:46:23.543447,2026-04-16 21:46:23.543447
S_501396,9925996739,Abubakar,Eze,abubakar.eze752@gmail.com,08027267414,Idumota,['Igbo'],"['Logistics', 'Sales']",71.6,0.96,0.34,0.63,49686.27,0.1,Family,01120243760,2025-12-24 21:46:23.543499,2025-12-30 21:46:23.543499
S_501397,9923197553,Ifeanyi,Adeyemi,ifeanyi.adeyemi64@gmail.com,09956583741,Idumota,['Igbo'],['Heavy Lifting'],68.1,0.88,0.09,0.28,39724.89,0.05,Family,08190191618,2026-04-11 21:46:23.543552,2026-04-24 21:46:23.543552
S_501398,9954234731,Abubakar,Uba,abubakar.uba766@gmail.com,08803114405,Idumota,"['Yoruba', 'Igbo']",['Driving'],96.5,0.65,0.67,0.25,8949.99,0.15,Family,06868452648,2026-04-11 21:46:23.543604,2026-04-23 21:46:23.543604
S_501399,9971545061,Ibrahim,Ibrahim,ibrahim.ibrahim41@gmail.com,08589730526,Oshodi,"['Igbo', 'Pidgin']",['Heavy Lifting'],93.6,0.98,0.5,0.37,26083.8,0.0,Family,07950832585,2026-02-01 21:46:23.543656,2026-02-09 21:46:23.543656
S_501400,9934137155,Aminu,Adebayo,aminu.adebayo720@gmail.com,02718298467,Balogun,"['Yoruba', 'Hausa']","['Heavy Lifting', 'Logistics']",65.1,0.79,0.31,0.47,4004.74,0.0,None,00135427645,2026-02-09 21:46:23.543709,2026-02-23 21:46:23.543709
S_501401,9931378550,Ifeanyi,Chukwu,ifeanyi.chukwu894@gmail.com,00763180509,Mile 12,"['Igbo', 'Hausa', 'Yoruba']",['Driving'],12.3,0.75,0.73,0.15,3264.34,0.05,None,08239093521,2026-03-10 21:46:23.543761,2026-03-25 21:46:23.543761
S_501402,9963684118,Bolanle,Eze,bolanle.eze683@gmail.com,02414450624,Oshodi,"['English', 'Hausa']","['Heavy Lifting', 'Packaging']",78.2,0.09,0.28,0.83,18304.59,0.05,None,00712764242,2026-02-09 21:46:23.543818,2026-02-22 21:46:23.543818
S_501403,9982571209,Aisha,Okonkwo,aisha.okonkwo305@gmail.com,01498273643,Balogun,"['Pidgin', 'English']","['Logistics', 'Driving']",50.3,0.65,0.25,0.19,45918.39,0.15,Family,01390509113,2025-12-27 21:46:23.543877,2026-01-06 21:46:23.543877
S_501404,9999770363,Tunde,Abubakar,tunde.abubakar287@gmail.com,02921180066,Oshodi,['Igbo'],['Packaging'],45.3,0.42,0.66,0.2,3902.26,0.0,None,01679316650,2026-03-23 21:46:23.543931,2026-03-26 21:46:23.543931
S_501405,9983821724,Tunde,Ibrahim,tunde.ibrahim729@gmail.com,05378750923,Idumota,"['English', 'Igbo', 'Yoruba']",['Stock Counting'],16.6,0.23,0.64,0.86,10923.08,0.05,None,09323053607,2026-04-12 21:46:23.543996,2026-04-25 21:46:23.543996
S_501406,9919688751,Blessing,Adeyemi,blessing.adeyemi470@gmail.com,05336886351,Alaba,"['English', 'Hausa', 'Igbo']","['Packaging', 'Heavy Lifting']",51.3,0.91,0.62,0.72,28863.8,0.05,Personal,09842642853,2026-03-31 21:46:23.544053,2026-04-02 21:46:23.544053
S_501407,9959707198,Kelechi,Uba,kelechi.uba208@gmail.com,00734194955,Alaba,"['Pidgin', 'English']",['Driving'],59.9,0.19,0.34,0.1,15762.29,0.1,Family,00644363465,2025-12-31 21:46:23.544106,2026-01-10 21:46:23.544106
S_501408,9912129244,Joshua,Okonkwo,joshua.okonkwo11@gmail.com,00390553409,Mile 12,"['Hausa', 'Pidgin']",['Heavy Lifting'],77.8,0.44,0.0,0.53,21309.83,0.0,None,09776695481,2026-02-18 21:46:23.544165,2026-02-26 21:46:23.544165
S_501409,9996859385,Sadiq,Danjuma,sadiq.danjuma878@gmail.com,00173845920,Mile 12,['Pidgin'],"['Driving', 'Sales']",8.6,0.45,0.73,0.57,36295.9,0.0,Personal,03241728036,2026-02-01 21:46:23.544217,2026-02-02 21:46:23.544217
S_501410,9962764341,Zainab,Balogun,zainab.balogun885@gmail.com,06411917343,Mushin,"['Yoruba', 'English']",['Logistics'],94.4,0.1,0.81,0.05,22284.02,0.15,None,08976097793,2025-12-02 21:46:23.544268,2025-12-16 21:46:23.544268
S_501411,9919096501,Kelechi,Ibrahim,kelechi.ibrahim728@gmail.com,08570065077,Alaba,['Yoruba'],['Sales'],71.3,0.16,0.58,0.27,6886.82,0.1,Family,03265674230,2026-02-17 21:46:23.544321,2026-02-28 21:46:23.544321
S_501412,9929671843,Chioma,Okonkwo,chioma.okonkwo904@gmail.com,03687968024,Balogun,"['Yoruba', 'Pidgin', 'English']","['Driving', 'Stock Counting']",27.8,0.74,0.32,0.75,38839.01,0.1,Family,06929282128,2026-03-09 21:46:23.544383,2026-03-11 21:46:23.544383
S_501413,9947408933,Bolanle,Okonkwo,bolanle.okonkwo393@gmail.com,03852317404,Idumota,"['English', 'Hausa']","['Logistics', 'Driving']",95.8,0.05,0.37,0.27,8386.66,0.05,Family,03401652940,2025-12-04 21:46:23.544440,2025-12-15 21:46:23.544440
